|tema|create_video|video_id|author|hashtags|desc|_browser|lenguage|time_zone|source|stats
85|petro|2022-02-18 16:06:29|7066159172546530566|{'id': '7011842278067389445', 'uniqueId': 'petro_presidente', 'nickname': 'petro_presidente', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_100x100.jpeg?x-expires=1651021200&x-signature=rCD8T48SoAAJFTprPGQkyAMA0jg%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_720x720.jpeg?x-expires=1651021200&x-signature=EUDv9kvlYhkWEf%2F%2FNahEey7Z6hA%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=HkShqojIpu4u8EVzPA%2BAIS3hDQ0%3D', 'signature': 'Por el cambio, por la vida y verdadero progreso de Colombia!', 'verified': False, 'secUid': 'MS4wLjABAAAAFDpQ54a9sAMLPmKUPYe9_7SSc1rIIINN0XWcOXiVvmmUWE7MuU-XxnCWjcMLDwTO', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 3, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='463225', name='colombianos'), TikTokApi.hashtag(id='7691930', name='petro')]|#gustavopetro #petropresidente #pactohistorico #colombianos #petro|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 5577, 'shareCount': 3520, 'commentCount': 447, 'playCount': 162700}
86|petro|2022-04-21 13:50:36|7089131436317445382|{'id': '7019808319226496006', 'uniqueId': 'misaelangel050', 'nickname': 'misaelangel', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7019808695224565766~c5_100x100.jpeg?x-expires=1651021200&x-signature=xdn7jk2mItMYanHyBg%2BZ1VAWP7g%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7019808695224565766~c5_720x720.jpeg?x-expires=1651021200&x-signature=gkUzMpCmxQz7z0vgZfAN5rVCLls%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7019808695224565766~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=%2Fhgy%2FC4GOgCjS%2BcBQTv48kMhd7k%3D', 'signature': '.', 'verified': False, 'secUid': 'MS4wLjABAAAA_eqEHiNwa0AaFA7820ypja5UVL8VjIbKncEmUHIJ9hD5IcXO3GytoVtuXhpyw1BV', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 3, 'stitchSetting': 3, 'privateAccount': False}|[TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1699015437425670', name='colombiagod'), TikTokApi.hashtag(id='1673115707691013', name='mondanime')]|#colombia #petro #colombiagod #mondanime|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 2480, 'shareCount': 103, 'commentCount': 134, 'playCount': 14100}
87|petro|2022-03-06 19:39:47|7072151499412983046|{'id': '7011842278067389445', 'uniqueId': 'petro_presidente', 'nickname': 'petro_presidente', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_100x100.jpeg?x-expires=1651021200&x-signature=rCD8T48SoAAJFTprPGQkyAMA0jg%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_720x720.jpeg?x-expires=1651021200&x-signature=EUDv9kvlYhkWEf%2F%2FNahEey7Z6hA%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=HkShqojIpu4u8EVzPA%2BAIS3hDQ0%3D', 'signature': 'Por el cambio, por la vida y verdadero progreso de Colombia!', 'verified': False, 'secUid': 'MS4wLjABAAAAFDpQ54a9sAMLPmKUPYe9_7SSc1rIIINN0XWcOXiVvmmUWE7MuU-XxnCWjcMLDwTO', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 3, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='463225', name='colombianos'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro')]|#petropresidente #colombianos #gustavopetro|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 8149, 'shareCount': 356, 'commentCount': 468, 'playCount': 173500}
88|petro|2021-10-19 06:13:48|7020734039376104710|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]|Fed up|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 1300000, 'shareCount': 12900, 'commentCount': 10400, 'playCount': 7800000}
89|petro|2022-02-27 19:25:53|7069550322997267717|{'id': '7059313585437410310', 'uniqueId': 'colombiahoy_', 'nickname': 'colombia hoy', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/585eaf90cead05c949ec3832d3dfd7fe~c5_100x100.jpeg?x-expires=1651021200&x-signature=nwG1agjdKpaIOwSrGoWtiXpXA18%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/585eaf90cead05c949ec3832d3dfd7fe~c5_720x720.jpeg?x-expires=1651021200&x-signature=Su7WRr5cIlSzgUluYGJTlliTNhQ%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/585eaf90cead05c949ec3832d3dfd7fe~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=N2pFotR6Y2S%2BRHKBI63vqA2pgJM%3D', 'signature': 'Aquí hablamos de la pésima política colombiana, pero todo puede mejorar.', 'verified': False, 'secUid': 'MS4wLjABAAAAdz50b8CWJ-W1PMelQVm5wJzLVUfi8vOEVC_BzezCoyZ05UYoQsX1XOgyGXEJ-4kO', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='1658364080144390', name='politicacolombiana')]|#gustavopetro #petro #colombia #pactohistorico #politicacolombiana|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 55500, 'shareCount': 9199, 'commentCount': 3398, 'playCount': 894600}
90|petro|2022-04-20 18:28:12|7088831883651321094|{'id': '6902934753402864646', 'uniqueId': 'loaiza_rechargued', 'nickname': 'Dario Loaiza', 'avatarThumb': 'https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1685286948319234.jpeg?x-expires=1651021200&x-signature=OEdBfyvVgl3AARfJOoMC3O%2BvgMU%3D', 'avatarMedium': 'https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tiktok-obj/1685286948319234.jpeg?x-expires=1651021200&x-signature=qtnabDGY551svGrtuni7c%2BfGSvU%3D', 'avatarLarger': 'https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tiktok-obj/1685286948319234.jpeg?x-expires=1651021200&x-signature=w3WDeyy2d36r%2FL4ovYIRmpFfpQE%3D', 'signature': '', 'verified': False, 'secUid': 'MS4wLjABAAAAAVeWmkiaN8LDl-FPxExIbIcMQcBVF0HQuTSAiLwiDHjzZX8LXMroeKwZOr31fP79', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 3, 'stitchSetting': 3, 'privateAccount': False}|[TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='1678660788566017', name='petropresidente2022'), TikTokApi.hashtag(id='7088831708350382086', name='pactohisto'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico')]|#petropresidente #PetroPresidente2022 #pactohistóricoporcolombia #pactohistorico|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 3666, 'shareCount': 593, 'commentCount': 184, 'playCount': 36500}
91|petro|2022-04-12 21:41:06|7085912913831120134|{'id': '7059313585437410310', 'uniqueId': 'colombiahoy_', 'nickname': 'colombia hoy', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/585eaf90cead05c949ec3832d3dfd7fe~c5_100x100.jpeg?x-expires=1651021200&x-signature=nwG1agjdKpaIOwSrGoWtiXpXA18%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/585eaf90cead05c949ec3832d3dfd7fe~c5_720x720.jpeg?x-expires=1651021200&x-signature=Su7WRr5cIlSzgUluYGJTlliTNhQ%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/585eaf90cead05c949ec3832d3dfd7fe~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=N2pFotR6Y2S%2BRHKBI63vqA2pgJM%3D', 'signature': 'Aquí hablamos de la pésima política colombiana, pero todo puede mejorar.', 'verified': False, 'secUid': 'MS4wLjABAAAAdz50b8CWJ-W1PMelQVm5wJzLVUfi8vOEVC_BzezCoyZ05UYoQsX1XOgyGXEJ-4kO', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='6186187', name='duque'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='16493009', name='colombiahoy')]|@gustavopetrooficial #petro #duque #pactohistorico #colombiahoy|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 3889, 'shareCount': 210, 'commentCount': 239, 'playCount': 65600}
92|petro|2022-04-18 14:10:04|7088023197748120837|{'id': '6837891405618627590', 'uniqueId': 'juankjcgc', 'nickname': 'JuanK', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af0fe8d56898ec82d5dd577ef489956e~c5_100x100.jpeg?x-expires=1651021200&x-signature=vkULQwG2ZPAPvxTUhhHS2AbK2N4%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af0fe8d56898ec82d5dd577ef489956e~c5_720x720.jpeg?x-expires=1651021200&x-signature=%2F6SgpQYveB%2BcNxjYLBZmfTNjZU0%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af0fe8d56898ec82d5dd577ef489956e~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=wk9N5Z6I6RNxpj%2FMSGYOk0noGYk%3D', 'signature': 'Activista político por el bienestar y futuro de Colombia.🇨🇴 ☮️✌️🏳️🕊️', 'verified': False, 'secUid': 'MS4wLjABAAAA5yqDFDW0BM-pSKWNBa1f_q-taWXO6y6e8AMivJrWg1OnxIADuBX_ckWVG1-r2w1d', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='69878401', name='montajes'), TikTokApi.hashtag(id='7086659966764843013', name='entrampamiento'), TikTokApi.hashtag(id='1701768245238790', name='petropresidente🇨🇴'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='13895324', name='ultimahora'), TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='7079087221592031237', name='petroyfranciasonelcambio'), TikTokApi.hashtag(id='1679125013083138', name='elecciones2022'), TikTokApi.hashtag(id='1678660788566017', name='petropresidente2022')]|#montajes #entrampamiento #petropresidente🇨🇴 #petro #ultimahora #colombia #petroyfranciasonelcambio #elecciones2022 #petropresidente2022|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 2709, 'shareCount': 949, 'commentCount': 0, 'playCount': 77900}
93|petro|2022-03-27 14:21:00|7079862141460729093|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 171700, 'shareCount': 913, 'commentCount': 1257, 'playCount': 673300}
94|petro|2022-04-21 21:28:29|7089249416728612102|{'id': '6934393544447034373', 'uniqueId': 'politicaparanopoliticos', 'nickname': 'Política para No Políticos', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/74bfe601d1242b33476c31ac0ac3e385~c5_100x100.jpeg?x-expires=1651021200&x-signature=DV2FiXXxB2inVyl3iBRuojsNbOM%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/74bfe601d1242b33476c31ac0ac3e385~c5_720x720.jpeg?x-expires=1651021200&x-signature=fkarQLZC9k40Tpedzz%2FUPNHOyS8%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/74bfe601d1242b33476c31ac0ac3e385~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=vz1ooRJOItBsDZA8Z%2BONZ3Voh5I%3D', 'signature': '¿Hablamos de política?\nNunca desde la opinión\n🇨🇴🏛🛣', 'verified': False, 'secUid': 'MS4wLjABAAAARALUoQ152yBfiqWNx_P4V9ByejBHDLpnsRQ5XEPxgOE2IZF16RiwDj0-9FM49k_4', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='1693139258256389', name='pactohistórico'), TikTokApi.hashtag(id='1676376045021202', name='piedadcordoba')]|#Petro #GustavoPetro #PactoHistórico #PiedadCordoba|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 6229, 'shareCount': 37, 'commentCount': 92, 'playCount': 50200}
95|petro|2022-02-26 19:42:28|7069183510765899014|{'id': '6891272227842278401', 'uniqueId': 'gustavopetrooficial', 'nickname': 'Gustavo Petro', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_100x100.jpeg?x-expires=1651021200&x-signature=swZA%2FyFQdMKQ14l69j3BNJKvJ2A%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_720x720.jpeg?x-expires=1651021200&x-signature=2VjtBeapXsVOPHL9Qeh9vY43IiM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=CUI2eQrOUchR%2BPpRmZ0restYReI%3D', 'signature': 'Candidato presidencial\nHaremos de Colombia una potencia mundial de la vida', 'verified': True, 'secUid': 'MS4wLjABAAAAhdLULqt90LNePE7T7qt_VQX5aRQ5avOhM3guc6RvoW9gw_xtopmRk7jg0HwWR8FK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='18063794', name='elecciones'), TikTokApi.hashtag(id='1679125013083138', name='elecciones2022'), TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='61119514', name='democracia'), TikTokApi.hashtag(id='55771075', name='presidencia'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='44895', name='trend'), TikTokApi.hashtag(id='994583', name='joven')]|¿Qué opinan? ¿He cambiado? #elecciones #elecciones2022 #colombia #democracia #presidencia #gustavopetro  #petropresidente #trend #joven|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 108200, 'shareCount': 2634, 'commentCount': 3697, 'playCount': 1200000}
96|petro|2022-04-18 20:35:48|7088122592967658757|{'id': '6639017199405449222', 'uniqueId': 'juanitadiaz160', 'nickname': 'Juanita Díaz', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b93ede2f7fa9c8691aff0f124bb94abf~c5_100x100.jpeg?x-expires=1651021200&x-signature=0zjhPvOjznVvmywN0DPzvnxz2GI%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b93ede2f7fa9c8691aff0f124bb94abf~c5_720x720.jpeg?x-expires=1651021200&x-signature=u8Ha8uJc6a6gjzMhJonz3wHL5ow%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b93ede2f7fa9c8691aff0f124bb94abf~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=tMsXxRz9gMazG8yRd26jJDmCbbk%3D', 'signature': 'Medellín-Colombia❤️', 'verified': False, 'secUid': 'MS4wLjABAAAAvvnUzAOqV5pGIPPGnHjISq6ElqApp3Rh_WflbVBoe3feP9c_h6LhXDu8ik4YVm3a', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente')]|#petro #petropresidente|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 4245, 'shareCount': 105, 'commentCount': 21, 'playCount': 67000}
97|petro|2022-04-18 08:37:12|7087937411996503301|{'id': '7054280828557624326', 'uniqueId': 'joelsilva_91', 'nickname': 'Joel Silva', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ccb3ceb6618bf38b3cfb23bae8086607~c5_100x100.jpeg?x-expires=1651021200&x-signature=vYioDSPDHjLHpXB9%2BHTVdICoMeY%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ccb3ceb6618bf38b3cfb23bae8086607~c5_720x720.jpeg?x-expires=1651021200&x-signature=fv9TgUsdLmtI7ALOh0aMni%2BJ4xs%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ccb3ceb6618bf38b3cfb23bae8086607~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=hb%2FvkMpHvxr1YODBXXExEGCYkR4%3D', 'signature': 'todo es posible si lo imaginas existe \nCANTANTE 🎵 CREADOR DE CONTENIDO 📽️\n  👇', 'verified': False, 'secUid': 'MS4wLjABAAAAP7Ol8ZLfjSH4ny86SfRo24EHonez8ywdzm8rtcOsIJj9A08ChjeKVGcBsHqXs-gI', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='7044312453273878534', name='gustavopetro?')]|que tal la lógica de este petrista ? #petro #gustavopetro?|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 3188, 'shareCount': 920, 'commentCount': 466, 'playCount': 435500}
98|petro|2022-04-13 19:24:20|7086248754675846406|{'id': '6891272227842278401', 'uniqueId': 'gustavopetrooficial', 'nickname': 'Gustavo Petro', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_100x100.jpeg?x-expires=1651021200&x-signature=swZA%2FyFQdMKQ14l69j3BNJKvJ2A%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_720x720.jpeg?x-expires=1651021200&x-signature=2VjtBeapXsVOPHL9Qeh9vY43IiM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=CUI2eQrOUchR%2BPpRmZ0restYReI%3D', 'signature': 'Candidato presidencial\nHaremos de Colombia una potencia mundial de la vida', 'verified': True, 'secUid': 'MS4wLjABAAAAhdLULqt90LNePE7T7qt_VQX5aRQ5avOhM3guc6RvoW9gw_xtopmRk7jg0HwWR8FK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='83040567', name='politica'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='1687864609688578', name='franciamarquez'), TikTokApi.hashtag(id='20884', name='viral'), TikTokApi.hashtag(id='20050', name='colombia')]|¿Nos acompañan a cambiar la historia? #politica #gustavopetro #franciamarquez #viral #colombia|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 13100, 'shareCount': 87, 'commentCount': 384, 'playCount': 119200}
